"player's name","total points","total rebounds","assists","steals","blocks","turnovers","games played","salary","missed field goals","missed free throws","efficiency index"
"James Jones",3.70833333333333,1.04166666666667,0.291666666666667,0.229166666666667,0.208333333333333,-0.270833333333333,48,1499000,-1.75,-0.104166666666667,2.93218721993896
"LeBron James",25.2631578947368,7.43421052631579,6.76315789473684,1.36842105263158,0.644736842105263,-3.27631578947368,76,22971000,-8.93421052631579,-1.73684210526316,21.6379709568201
"Richard Jefferson",5.54054054054054,1.72972972972973,0.797297297297297,0.445945945945946,0.189189189189189,-0.581081081081081,74,1499000,-2.28378378378378,-0.391891891891892,4.57010241636496
"Chandler Parsons",13.7213114754098,4.67213114754098,2.77049180327869,0.754098360655738,0.344262295081967,-1.55737704918033,61,15361500,-5.42622950819672,-0.704918032786885,11.5944710858595
"Jeremy Evans",2.36666666666667,1.8,0.0666666666666667,0.2,0.3,-0.233333333333333,30,1100602,-0.733333333333333,-0.2,2.25564049960897
"Justin Anderson",3.78181818181818,2.4,0.527272727272727,0.345454545454545,0.454545454545455,-0.436363636363636,55,1449000,-1.89090909090909,-0.2,3.29833655678619
"Axel Toupane",3.61904761904762,1.47619047619048,0.714285714285714,0.333333333333333,0.285714285714286,-0.285714285714286,21,123552,-2.14285714285714,-0.19047619047619,2.88320106629268
"Danilo Gallinari",19.5471698113208,5.30188679245283,2.54716981132075,0.792452830188679,0.358490566037736,-1.45283018867925,53,1.4e+07,-7.79245283018868,-1.07547169811321,16.0144633400659
"JaKarr Sampson",5.15384615384615,2.34615384615385,0.615384615384615,0.461538461538462,0.653846153846154,-0.730769230769231,26,285489,-2.34615384615385,-0.269230769230769,4.32763608717561
"Kostas Papanikolaou",2.57692307692308,1.53846153846154,0.615384615384615,0.5,0.192307692307692,-0.807692307692308,26,350000,-1.61538461538462,-0.192307692307692,2.10476715202522
"Mike Miller",1.34042553191489,1.12765957446809,0.851063829787234,0.276595744680851,0.0851063829787234,-0.361702127659574,47,1499187,-0.851063829787234,0,1.25991250659281
"Marcus Morris",14.1375,5.05,2.5125,0.8375,0.2875,-1.75,80,5e+06,-6.6875,-0.85,11.5434014880268
"Reggie Bullock",3.2972972972973,1.83783783783784,0.72972972972973,0.27027027027027,0.0540540540540541,-0.216216216216216,37,1252440,-1.48648648648649,-0.027027027027027,2.92623823881788
"Stanley Johnson",8.12328767123288,4.19178082191781,1.61643835616438,0.753424657534247,0.164383561643836,-1.56164383561644,73,2841960,-5.13698630136986,-0.301369863013699,6.47367794476655
"Andre Iguodala",7.03076923076923,4.04615384615385,3.36923076923077,1.12307692307692,0.292307692307692,-1.21538461538462,65,11710456,-2.95384615384615,-0.492307692307692,6.5597746891566
"Harrison Barnes",11.7272727272727,4.92424242424242,1.77272727272727,0.621212121212121,0.151515151515152,-0.863636363636364,66,3873398,-5.12121212121212,-0.484848484848485,9.91550128201953
"Corey Brewer",7.19512195121951,2.42682926829268,1.32926829268293,1.02439024390244,0.231707317073171,-0.951219512195122,82,8200000,-4.14634146341463,-0.426829268292683,5.60700216176602
"K.J. McDaniels",2.40540540540541,1.13513513513514,0.27027027027027,0.189189189189189,0.162162162162162,-0.459459459459459,37,3333333,-1.16216216216216,-0.162162162162162,1.98579478036556
"Michael Beasley",12.75,4.9,0.8,0.55,0.45,-1.2,20,306527,-4.9,-0.55,10.7126143046818
"Sam Dekker",0,0.333333333333333,0,0.333333333333333,0,0,3,1646400,0,0,0.0942883191234512
"Trevor Ariza",12.6543209876543,4.51851851851852,2.32098765432099,1.97530864197531,0.320987654320988,-1.39506172839506,81,8193030,-6.19753086419753,-0.432098765432099,10.3525775929718
"C.J. Miles",11.765625,2.734375,0.984375,0.828125,0.453125,-1.09375,64,4394225,-5.859375,-0.484375,9.03768609808956
"Chase Budinger",4.40816326530612,2.46938775510204,1,0.591836734693878,0.183673469387755,-0.63265306122449,49,5e+06,-2.30612244897959,-0.285714285714286,3.77501164033373
"Glenn Robinson",3.8,1.51111111111111,0.577777777777778,0.377777777777778,0.2,-0.4,45,845000,-1.91111111111111,-0.266666666666667,3.09897091370413
"Paul George",23.1358024691358,6.95061728395062,4.06172839506173,1.87654320987654,0.358024691358025,-3.2716049382716,81,17120106,-10.4197530864198,-0.91358024691358,18.7548810344031
"Solomon Hill",4.16949152542373,2.8135593220339,0.966101694915254,0.627118644067797,0.186440677966102,-0.559322033898305,59,1358880,-1.94915254237288,-0.101694915254237,3.78414744374488
"Jeff Green",10.8518518518519,3.37037037037037,1.48148148148148,0.666666666666667,0.777777777777778,-0.888888888888889,27,9200000,-5.66666666666667,-0.925925925925926,8.52842704243575
"Paul Pierce",6.13235294117647,2.73529411764706,1.04411764705882,0.485294117647059,0.25,-0.852941176470588,68,3400000,-3.72058823529412,-0.176470588235294,4.84613081551534
"Wesley Johnson",6.8625,3.1,0.6125,1.1125,0.7,-0.675,80,1100600,-3.8375,-0.2,5.52489456811084
"Anthony Brown",3.96551724137931,2.41379310344828,0.655172413793103,0.482758620689655,0.172413793103448,-0.517241379310345,29,7e+05,-3,-0.103448275862069,3.08532257695357
"Kobe Bryant",17.5909090909091,3.74242424242424,2.78787878787879,0.939393939393939,0.196969696969697,-1.95454545454545,66,2.5e+07,-10.8333333333333,-0.742424242424242,12.83814628097
"Metta World Peace",5.02857142857143,2.54285714285714,0.771428571428571,0.628571428571429,0.314285714285714,-0.428571428571429,35,1499187,-3.48571428571429,-0.485714285714286,3.90308306310563
"James Ennis",1.6,0.7,0.2,0.4,0.2,-0.2,10,845059,-0.9,-0.4,1.27813499007372
"Lance Stephenson",14.1923076923077,4.42307692307692,2.80769230769231,0.730769230769231,0.230769230769231,-1.76923076923077,26,9e+06,-6.23076923076923,-0.576923076923077,11.6521910992475
"Matt Barnes",9.97368421052632,5.52631578947368,2.14473684210526,1.02631578947368,0.75,-1.59210526315789,76,3542500,-5.64473684210526,-0.355263157894737,8.34708438628086
"P.J. Hairston",6.88888888888889,2.55555555555556,0.5,0.444444444444444,0.222222222222222,-0.944444444444444,18,1201440,-4.77777777777778,-0.333333333333333,4.9959062746313
"Justise Winslow",6.43589743589744,5.16666666666667,1.5,0.871794871794872,0.333333333333333,-1.21794871794872,78,2481720,-3.42307692307692,-0.474358974358974,5.84208624427351
"Damien Inglis",1.8,1.55,0.5,0.3,0.15,-0.55,20,855000,-1.2,-0.05,1.57199776655277
"Andrew Wiggins",20.679012345679,3.60493827160494,2.02469135802469,0.962962962962963,0.567901234567901,-2.24691358024691,81,5758680,-8.64197530864197,-1.66666666666667,16.1395981287723
"Damjan Rudez",2.27272727272727,0.606060606060606,0.333333333333333,0.0909090909090909,0.0303030303030303,-0.393939393939394,33,1149500,-1.12121212121212,0,1.77182714766883
"Shabazz Muhammad",10.5243902439024,3.25609756097561,0.634146341463415,0.292682926829268,0.0853658536585366,-0.853658536585366,82,2056920,-4.4390243902439,-0.695121951219512,8.50012321806607
"Tayshaun Prince",2.87012987012987,1.90909090909091,0.948051948051948,0.467532467532468,0.168831168831169,-0.350649350649351,77,1499187,-1.64935064935065,-0.0779220779220779,2.53743023364658
"Alonzo Gee",4.45205479452055,3.35616438356164,0.986301369863014,0.863013698630137,0.178082191780822,-0.753424657534247,73,1375000,-1.68493150684932,-0.301369863013699,4.24382523782942
"Dante Cunningham",6.05,2.95,0.9625,0.525,0.4125,-0.5125,80,3e+06,-2.825,-0.3125,5.16296005187715
"Jordan Hamilton",11.3636363636364,5.63636363636364,2.27272727272727,0.727272727272727,0.272727272727273,-1.54545454545455,11,119462,-6.09090909090909,-0.636363636363636,9.43172573253483
"Luke Babbitt",6.95744680851064,3.14893617021277,1.12765957446809,0.234042553191489,0.148936170212766,-0.48936170212766,47,1100000,-3.5531914893617,-0.234042553191489,5.76541823697497
"Carmelo Anthony",21.8472222222222,7.72222222222222,4.15277777777778,0.861111111111111,0.527777777777778,-2.44444444444444,72,22875000,-10.2777777777778,-0.958333333333333,17.9022360143035
"Cleanthony Early",1.82352941176471,1.52941176470588,0.352941176470588,0.117647058823529,0.176470588235294,-0.529411764705882,17,845059,-1.64705882352941,-0.0588235294117647,1.40098910111571
"Derrick Williams",9.325,3.7,0.9375,0.3625,0.1125,-0.7625,80,4900000,-3.8875,-0.775,7.79782375255535
"Thanasis Antetokounmpo",3,0.5,0,0,0,0,2,105888,-0.5,0,2.59216966012155
"Kevin Durant",28.1805555555556,8.18055555555556,5.01388888888889,0.958333333333333,1.18055555555556,-3.47222222222222,72,20158622,-9.48611111111111,-0.708333333333333,23.9486060790342
"Kyle Singler",3.39705882352941,2.07352941176471,0.352941176470588,0.441176470588235,0.132352941176471,-0.470588235294118,68,5e+06,-1.98529411764706,-0.220588235294118,2.81333292728901
"Evan Fournier",15.3544303797468,2.84810126582278,2.69620253164557,1.21518987341772,0.0253164556962025,-1.68354430379747,79,2288205,-6.32911392405063,-0.493670886075949,12.278701123318
"Mario Hezonja",6.05063291139241,2.22784810126582,1.37974683544304,0.493670886075949,0.215189873417722,-1.22784810126582,79,3741480,-3,-0.0632911392405063,4.92761563274374
"Jerami Grant",9.72727272727273,4.68831168831169,1.75324675324675,0.701298701298701,1.64935064935065,-1.42857142857143,77,845059,-4.51948051948052,-1.42857142857143,8.24742504113594
"Robert Covington",12.8059701492537,6.25373134328358,1.44776119402985,1.56716417910448,0.597014925373134,-2.13432835820896,67,1e+06,-6.53731343283582,-0.552238805970149,10.5604678182815
"Sonny Weems",2.42857142857143,1.71428571428571,0.285714285714286,0,0,-0.571428571428571,7,2800000,-2,-0.142857142857143,1.82763756423801
"P.J. Tucker",7.95121951219512,6.24390243902439,2.15853658536585,1.29268292682927,0.24390243902439,-1.35365853658537,82,5500000,-4.18292682926829,-0.439024390243902,7.27320875955424
"T.J. Warren",10.9574468085106,3.12765957446809,0.936170212765957,0.787234042553192,0.340425531914894,-0.680851063829787,47,2041080,-4.68085106382979,-0.404255319148936,8.86760762361773
"Al-Farouq Aminu",10.2317073170732,6.08536585365854,1.68292682926829,0.878048780487805,0.646341463414634,-1.46341463414634,82,7500000,-5.1219512195122,-0.5,8.82196271094081
"Maurice Harkless",6.38461538461539,3.58974358974359,0.858974358974359,0.628205128205128,0.448717948717949,-0.794871794871795,78,2894059,-2.76923076923077,-0.538461538461538,5.58466171798385
"Caron Butler",3.70588235294118,1.29411764705882,0.588235294117647,0.529411764705882,0.0588235294117647,-0.176470588235294,17,1499187,-2,-0.117647058823529,2.96497484067523
"Duje Dukan",6,4,1,1,0,0,1,525093,-8,0,3.61115506433804
"Omri Casspi",11.7826086956522,5.94202898550725,1.3768115942029,0.811594202898551,0.246376811594203,-1.36231884057971,69,3e+06,-4.68115942028986,-0.811594202898551,10.2532121373473
"Rudy Gay",17.2,6.51428571428571,1.71428571428571,1.42857142857143,0.728571428571429,-1.98571428571429,70,12403101,-7.72857142857143,-0.8,14.122999693681
"Kawhi Leonard",21.1527777777778,6.84722222222222,2.58333333333333,1.77777777777778,0.986111111111111,-1.45833333333333,72,16500000,-7.48611111111111,-0.583333333333333,17.9929674551938
"Kyle Anderson",4.48717948717949,3.12820512820513,1.57692307692308,0.769230769230769,0.371794871794872,-0.756410256410256,78,1142879,-2.01282051282051,-0.269230769230769,4.19477584936076
"Rasual Butler",2.69565217391304,1.21739130434783,0.521739130434783,0.282608695652174,0.5,-0.173913043478261,46,1499187,-1.19565217391304,-0.108695652173913,2.32933481399319
"Bruno Caboclo",0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,-0.666666666666667,6,1524000,-1.83333333333333,0,-0.150181435997086
"DeMarre Carroll",11,4.69230769230769,1.03846153846154,1.69230769230769,0.230769230769231,-1.07692307692308,26,13500000,-6.34615384615385,-0.769230769230769,8.68778951562721
"Terrence Ross",9.86301369863014,2.53424657534247,0.767123287671233,0.73972602739726,0.342465753424658,-0.63013698630137,73,3553917,-4.87671232876712,-0.178082191780822,7.67565259708511
"Chris Johnson",2.92857142857143,1.88571428571429,0.642857142857143,0.457142857142857,0.285714285714286,-0.571428571428571,70,981348,-1.74285714285714,-0.114285714285714,2.48337773812096
"Gordon Hayward",19.725,4.9625,3.7,1.1875,0.3375,-2.525,80,15409570,-8.5125,-1.05,15.9245384448839
"J.J. O'Brien",0,0.5,0,0.5,0,0,2,105888,-0.5,0,-0.0361381936828492
"Joe Ingles",4.22222222222222,1.8641975308642,1.18518518518519,0.679012345679012,0.0493827160493827,-0.802469135802469,81,2250000,-2.06172839506173,-0.0617283950617284,3.57452863986496
"Garrett Temple",7.275,2.65,1.75,0.8625,0.225,-0.8,80,1100602,-3.8,-0.425,5.92516157765024
"Jarell Eddie",2.42307692307692,0.884615384615385,0.192307692307692,0.192307692307692,0.0384615384615385,-0.0384615384615385,26,561716,-1.73076923076923,0,1.77213932524733
"Kelly Oubre",3.74603174603175,2.11111111111111,0.206349206349206,0.349206349206349,0.111111111111111,-0.53968253968254,63,1920240,-1.92063492063492,-0.285714285714286,3.11754265261114
"Otto Porter",11.6133333333333,5.21333333333333,1.6,1.4,0.426666666666667,-0.933333333333333,75,4662960,-5.04,-0.413333333333333,9.92297636457814
"Kyle Korver",9.2375,3.25,2.05,0.75,0.4375,-1.225,80,5746479,-4.35,-0.1125,7.40298864663899
"Lamar Patterson",2.4,1.42857142857143,1.11428571428571,0.257142857142857,0.0571428571428571,-0.657142857142857,35,525093,-1.48571428571429,-0.171428571428571,1.94520801232183
"Tim Hardaway",6.3921568627451,1.68627450980392,1,0.411764705882353,0.137254901960784,-0.450980392156863,51,1304520,-2.96078431372549,-0.117647058823529,5.01645364420415
"Avery Bradley",15.1973684210526,2.89473684210526,2.07894736842105,1.53947368421053,0.25,-1.43421052631579,76,7730337,-7.40789473684211,-0.355263157894737,11.5593537334208
"Evan Turner",10.5432098765432,4.90123456790123,4.4320987654321,0.987654320987654,0.345679012345679,-2.08641975308642,81,3425510,-5.06172839506173,-0.382716049382716,8.88948939000703
"James Young",1,0.896551724137931,0.310344827586207,0.206896551724138,0.0344827586206897,-0.172413793103448,29,1749840,-0.862068965517241,-0.103448275862069,0.751251718956877
"R.J. Hunter",2.69444444444444,1.02777777777778,0.361111111111111,0.388888888888889,0.111111111111111,-0.305555555555556,36,1148640,-1.72222222222222,-0.0277777777777778,1.97439325644118
"Markel Brown",5.85483870967742,1.96774193548387,1.46774193548387,0.612903225806452,0.241935483870968,-0.870967741935484,62,845059,-3.14516129032258,-0.370967741935484,4.55334004822706
"Sean Kilpatrick",13.8260869565217,2.17391304347826,1.1304347826087,0.434782608695652,0.0869565217391304,-1.17391304347826,23,320594,-5.82608695652174,-0.260869565217391,10.6185591138561
"Wayne Ellington",7.71052631578947,2.28947368421053,1.09210526315789,0.631578947368421,0.0657894736842105,-0.592105263157895,76,1500000,-4.51315789473684,-0.118421052631579,5.72193988682923
"E'Twaun Moore",7.50847457627119,2.25423728813559,1.67796610169492,0.627118644067797,0.305084745762712,-0.898305084745763,59,1015421,-3.42372881355932,-0.220338983050847,6.01064844528952
"Jimmy Butler",20.8805970149254,5.34328358208955,4.7910447761194,1.64179104477612,0.641791044776119,-1.97014925373134,67,15260000,-8.43283582089552,-1.19402985074627,17.0329767628481
"Justin Holiday",6.51851851851852,2.33333333333333,1.66666666666667,0.703703703703704,0.555555555555556,-0.962962962962963,27,947300,-3.37037037037037,-0.185185185185185,5.15677968539451
"Aaron Harrison",0.857142857142857,0.714285714285714,0.0952380952380952,0.285714285714286,0,-0.19047619047619,21,525093,-0.666666666666667,-0.333333333333333,0.624281290836572
"Courtney Lee",8.92857142857143,3.10714285714286,2.14285714285714,1.17857142857143,0.428571428571429,-0.821428571428571,28,5675000,-4.35714285714286,-0.107142857142857,7.18128212791996
"Jeremy Lamb",8.78787878787879,3.81818181818182,1.16666666666667,0.636363636363636,0.454545454545455,-0.757575757575758,66,3034356,-4.24242424242424,-0.363636363636364,6.99991154571462
"Jeremy Lin",11.7179487179487,3.24358974358974,3.01282051282051,0.743589743589744,0.538461538461538,-1.92307692307692,78,2100000,-5.48717948717949,-0.692307692307692,9.28482937355951
"Troy Daniels",5.62790697674419,1.32558139534884,0.488372093023256,0.255813953488372,0.0697674418604651,-0.558139534883721,43,947276,-2.27906976744186,-0.0930232558139535,4.42131171719863
"Iman Shumpert",5.75925925925926,3.75925925925926,1.7037037037037,1,0.351851851851852,-1.05555555555556,54,9e+06,-3.53703703703704,-0.203703703703704,4.63118921403497
"J.R. Smith",12.4025974025974,2.81818181818182,1.68831168831169,1.05194805194805,0.272727272727273,-0.766233766233766,77,5e+06,-6.45454545454545,-0.337662337662338,9.38049382302456
"Wesley Matthews",12.525641025641,3.05128205128205,1.93589743589744,1,0.217948717948718,-1,78,16400000,-6.70512820512821,-0.256410256410256,9.45208322755314
"Gary Harris",12.2631578947368,2.89473684210526,1.93421052631579,1.27631578947368,0.236842105263158,-1.28947368421053,76,1587480,-5.34210526315789,-0.315789473684211,9.67584876383261
"Will Barton",14.3658536585366,5.80487804878049,2.47560975609756,0.865853658536585,0.475609756097561,-1.69512195121951,82,3333333,-6.80487804878049,-0.634146341463415,11.4702349572837
"Darrun Hilliard",4,1.18421052631579,0.710526315789474,0.236842105263158,0.0263157894736842,-0.5,38,525093,-2.07894736842105,-0.289473684210526,3.05924123614284
"Jodie Meeks",7.33333333333333,1.66666666666667,1,0,0,-0.333333333333333,3,6270000,-4.33333333333333,0,5.34577740298057
"Kentavious Caldwell-Pope",14.5394736842105,3.71052631578947,1.81578947368421,1.44736842105263,0.223684210526316,-1.38157894736842,76,2891760,-7.32894736842105,-0.565789473684211,11.0663160151032
"Brandon Rush",4.23611111111111,2.51388888888889,0.791666666666667,0.277777777777778,0.319444444444444,-0.458333333333333,72,1270964,-2.06944444444444,-0.138888888888889,3.49598708766572
"Ian Clark",3.57575757575758,1.03030303030303,0.96969696969697,0.257575757575758,0.196969696969697,-0.651515151515151,66,947276,-1.71212121212121,-0.0909090909090909,2.8331479622395
"Klay Thompson",22.1375,3.825,2.075,0.75,0.6125,-1.725,80,15500000,-9.1875,-0.35,17.1784173801465
"Leandro Barbosa",6.36764705882353,1.72058823529412,1.20588235294118,0.647058823529412,0.147058823529412,-0.779411764705882,68,2500000,-2.92647058823529,-0.147058823529412,5.02489611867357
"James Harden",28.9756097560976,6.10975609756098,7.46341463414634,1.69512195121951,0.621951219512195,-4.5609756097561,82,15756438,-11.0609756097561,-1.42682926829268,23.6177161334826
"Jason Terry",5.86111111111111,1.09722222222222,1.43055555555556,0.652777777777778,0.125,-0.680555555555556,72,1499187,-3.125,-0.0833333333333333,4.46185800499692
"Marcus Thornton",10.0425531914894,2.4468085106383,1.40425531914894,0.723404255319149,0.0638297872340425,-0.851063829787234,47,1186000,-5.5531914893617,-0.148936170212766,7.47813193519543
"Monta Ellis",13.8395061728395,3.34567901234568,4.72839506172839,1.85185185185185,0.45679012345679,-2.50617283950617,81,10300000,-7.22222222222222,-0.54320987654321,10.8588537556779
"Austin Rivers",8.85074626865672,1.94029850746269,1.47761194029851,0.716417910447761,0.134328358208955,-0.91044776119403,67,3100000,-4.32835820895522,-0.552238805970149,6.78566500563373
"C.J. Wilcox",3.04347826086957,0.521739130434783,0.434782608695652,0.434782608695652,0.0869565217391304,-0.0869565217391304,23,1159680,-1.73913043478261,-0.130434782608696,2.24102368097451
"J.J. Redick",16.3466666666667,1.85333333333333,1.41333333333333,0.56,0.0666666666666667,-1.04,75,6867000,-6.10666666666667,-0.306666666666667,12.7889219906563
"Jamal Crawford",14.1772151898734,1.83544303797468,2.31645569620253,0.658227848101266,0.151898734177215,-1.43037974683544,79,5675000,-7.08860759493671,-0.329113924050633,10.6157375151932
"Jordan Clarkson",15.506329113924,3.9620253164557,2.43037974683544,1.11392405063291,0.0886075949367089,-1.70886075949367,79,845059,-7.88607594936709,-0.506329113924051,11.8240336634097
"Lou Williams",15.3432835820896,2.52238805970149,2.49253731343284,0.925373134328358,0.283582089552239,-1.59701492537313,67,7e+06,-6.11940298507463,-1.07462686567164,12.1183873916716
"Nick Young",7.25925925925926,1.7962962962963,0.62962962962963,0.425925925925926,0.12962962962963,-0.555555555555556,54,5219169,-4.55555555555556,-0.240740740740741,5.14012578907875
"Jordan Adams",3.5,1,1.5,1.5,0,-1,2,1404600,-2,-1,2.7395535045302
"Tony Allen",8.359375,4.625,1.09375,1.71875,0.28125,-1.21875,64,5168539,-3.96875,-0.75,6.80740689615626
"Vince Carter",6.58333333333333,2.43333333333333,0.933333333333333,0.633333333333333,0.266666666666667,-0.583333333333333,60,4088091,-3.5,-0.233333333333333,5.07985956581671
"Xavier Munford",5.71428571428571,2.21428571428571,1.57142857142857,0.928571428571429,0.214285714285714,-1.07142857142857,14,89588,-3.21428571428571,-0.5,4.44577303977503
"Dwyane Wade",19.0405405405405,4.08108108108108,4.64864864864865,1.06756756756757,0.567567567567568,-2.74324324324324,74,2e+07,-8.68918918918919,-1.13513513513514,14.9818665938981
"Gerald Green",8.92753623188406,2.36231884057971,0.811594202898551,0.550724637681159,0.27536231884058,-0.666666666666667,69,1356000,-5.17391304347826,-0.289855072463768,6.51246904855553
"Josh Richardson",6.55769230769231,2.05769230769231,1.40384615384615,0.692307692307692,0.480769230769231,-0.673076923076923,52,525093,-2.86538461538462,-0.403846153846154,5.31165027598046
"Tyler Johnson",8.72222222222222,3.02777777777778,2.19444444444444,0.666666666666667,0.388888888888889,-1.30555555555556,36,845059,-3.47222222222222,-0.361111111111111,7.23882252289779
"Jared Cunningham",4,2.25,0.25,0.5,0,-0.75,4,57726,-2.5,-0.25,2.96255061695049
"Jerryd Bayless",10.4038461538462,2.71153846153846,3.13461538461538,0.903846153846154,0.211538461538462,-1.40384615384615,52,3e+06,-4.84615384615385,-0.384615384615385,8.35711992651336
"Khris Middleton",18.1518987341772,3.82278481012658,4.18987341772152,1.65822784810127,0.240506329113924,-2.27848101265823,79,1.5e+07,-8.0379746835443,-0.443037974683544,14.3976068468442
"O.J. Mayo",7.82926829268293,2.5609756097561,2.8780487804878,1.17073170731707,0.195121951219512,-1.75609756097561,41,8e+06,-4.92682926829268,-0.219512195121951,5.93995108439114
"Rashad Vaughn",3.1,1.25714285714286,0.557142857142857,0.414285714285714,0.228571428571429,-0.4,70,1733040,-2.64285714285714,-0.0428571428571429,2.05967699202775
"Kevin Martin",10.6410256410256,2.07692307692308,1.17948717948718,0.435897435897436,0.0256410256410256,-1.05128205128205,39,7085000,-5.33333333333333,-0.435897435897436,7.95643318785081
"Zach LaVine",14.0243902439024,2.78048780487805,3.0609756097561,0.841463414634146,0.207317073170732,-1.89024390243902,82,2148360,-6.41463414634146,-0.51219512195122,10.9540907849692
"Bryce Dejean-Jones",5.64285714285714,3.42857142857143,1.07142857142857,0.714285714285714,0.142857142857143,-0.785714285714286,14,281659,-2.92857142857143,-0.714285714285714,4.5855263649871
"Eric Gordon",15.2444444444444,2.2,2.68888888888889,0.955555555555556,0.311111111111111,-1.62222222222222,45,15514031,-7.13333333333333,-0.311111111111111,11.6685937455828
"Jimmer Fredette",0.5,0,0.25,0.25,0,-0.25,4,54812,-0.75,0,0.201344573500778
"Orlando Johnson",2,1.2,0.4,0.2,0,-0.6,5,55722,-2.6,-0.2,1.01823655689053
"Tyreke Evans",15.16,5.16,6.56,1.28,0.32,-2.92,25,11227000,-7.12,-0.76,12.5934533979927
"Arron Afflalo",12.8028169014085,3.74647887323944,2.02816901408451,0.352112676056338,0.140845070422535,-1.15492957746479,71,8e+06,-6.26760563380282,-0.295774647887324,9.93102318554171
"Sasha Vujacic",4.85245901639344,2.44262295081967,1.37704918032787,0.557377049180328,0.0819672131147541,-0.721311475409836,61,1356146,-2.80327868852459,-0.114754098360656,3.85482915213468
"Andre Roberson",4.81428571428571,3.58571428571429,0.671428571428571,0.757142857142857,0.6,-0.5,70,1210800,-1.97142857142857,-0.3,4.19798698086935
"Anthony Morrow",5.58823529411765,0.911764705882353,0.352941176470588,0.323529411764706,0.0735294117647059,-0.25,68,3344000,-2.89705882352941,-0.147058823529412,4.10774169239501
"Dion Waiters",9.76923076923077,2.58974358974359,1.97435897435897,1.03846153846154,0.192307692307692,-1.53846153846154,78,5138430,-5.43589743589744,-0.576923076923077,7.33230723431671
"Randy Foye",5.59259259259259,1.88888888888889,1.81481481481481,0.481481481481481,0.481481481481481,-1.03703703703704,27,3270000,-3.59259259259259,-0.185185185185185,4.19200853897359
"Devyn Marble",2.14285714285714,1.35714285714286,0.428571428571429,0.464285714285714,0.0357142857142857,-0.25,28,845059,-1.78571428571429,-0.5,1.51222065025932
"Victor Oladipo",16.0138888888889,4.79166666666667,3.91666666666667,1.61111111111111,0.75,-2.125,72,5192520,-7.56944444444444,-0.583333333333333,12.7681959709104
"Hollis Thompson",9.84415584415584,3.53246753246753,1.28571428571429,0.467532467532468,0.311688311688312,-0.987012987012987,77,947276,-5.32467532467532,-0.350649350649351,7.49299703479405
"Isaiah Canaan",10.987012987013,2.25974025974026,1.77922077922078,0.727272727272727,0.155844155844156,-1.18181818181818,77,947276,-6,-0.38961038961039,8.15798952079634
"Nik Stauskas",8.45205479452055,2.50684931506849,1.89041095890411,0.602739726027397,0.273972602739726,-1.28767123287671,73,2869440,-4.58904109589041,-0.36986301369863,6.45400225503633
"Brandon Knight",19.5769230769231,3.88461538461538,5.05769230769231,1.17307692307692,0.384615384615385,-3.40384615384615,52,1.2e+07,-10.0769230769231,-0.519230769230769,14.9488329060977
"Devin Booker",13.7894736842105,2.46052631578947,2.63157894736842,0.578947368421053,0.263157894736842,-2.10526315789474,76,2127840,-6.57894736842105,-0.539473684210526,10.5260012267562
"John Jenkins",4.95454545454545,1.59090909090909,1.18181818181818,0.227272727272727,0.0454545454545455,-0.727272727272727,22,981000,-2.18181818181818,-0.136363636363636,3.99903619776637
"Allen Crabbe",10.2716049382716,2.66666666666667,1.22222222222222,0.777777777777778,0.197530864197531,-0.790123456790123,81,947276,-4.53086419753086,-0.185185185185185,8.06665308632965
"C.J. McCollum",20.825,3.2375,4.2625,1.2125,0.2875,-2.45,80,2525160,-9.875,-0.4875,16.0002868850764
"Gerald Henderson",8.66666666666667,2.93055555555556,1.04166666666667,0.541666666666667,0.263888888888889,-0.944444444444444,72,6e+06,-4.125,-0.472222222222222,6.75389186586649
"Luis Montero",1.16666666666667,0.333333333333333,0.0833333333333333,0,0,-0.333333333333333,12,525093,-1.16666666666667,-0.0833333333333333,0.639791891024825
"Pat Connaughton",1.05882352941176,0.941176470588235,0.294117647058824,0.0588235294117647,0,-0.294117647058824,34,525093,-1.05882352941176,0,0.718572106813761
"Ben McLemore",7.80882352941176,2.17647058823529,1.16176470588235,0.764705882352941,0.147058823529412,-1.45588235294118,68,3156600,-3.82352941176471,-0.426470588235294,5.96728655442899
"James Anderson",3.50980392156863,1.68627450980392,0.803921568627451,0.411764705882353,0.274509803921569,-0.823529411764706,51,1015421,-2.17647058823529,-0.137254901960784,2.65757718443722
"Marco Belinelli",10.2352941176471,1.72058823529412,1.86764705882353,0.544117647058823,0.0294117647058824,-1.17647058823529,68,6333333,-5.73529411764706,-0.338235294117647,7.51387881050806
"Danny Green",7.24050632911392,3.83544303797468,1.78481012658228,1,0.810126582278481,-0.949367088607595,79,1e+07,-4.43037974683544,-0.151898734177215,5.67061936393553
"Jonathon Simmons",6.01818181818182,1.74545454545455,1.05454545454545,0.436363636363636,0.0909090909090909,-0.963636363636364,55,525093,-2.18181818181818,-0.418181818181818,4.9251863317366
"Manu Ginobili",9.56896551724138,2.51724137931034,3.05172413793103,1.13793103448276,0.189655172413793,-1.70689655172414,58,2814000,-4.10344827586207,-0.362068965517241,7.82035376285519
"Cory Joseph",8.4625,2.625,3.125,0.7875,0.25,-1.275,80,7e+06,-4.1,-0.5125,6.88799431826754
